Date,S&P 500,Malaysia KLCI,FTSE 100,Dubai DFMGI,Singapore STI,Hong Kong HSI,Shanghai Composite,Shenzhen Component,Nikkei 225,Germany DAX
2009-07-21,954.5800170898438,1134.699951171875,4481.2001953125,1751.0999755859375,2454.330078125,19501.73046875,3213.2060546875,13177.0625,9652.01953125,5093.97021484375
2009-07-22,954.0700073242188,1148.699951171875,4493.7001953125,1739.93994140625,2450.830078125,19248.169921875,3296.614990234375,13353.060546875,9723.16015625,5121.56005859375
2009-07-23,976.2899780273438,1152.1500244140625,4559.7998046875,1751.760009765625,2484.89990234375,19817.69921875,3328.489990234375,13521.4990234375,9792.9404296875,5247.27978515625
2009-07-24,979.260009765625,1155.8800048828125,4576.60009765625,,2533.429931640625,19982.7890625,3372.60302734375,13531.5673828125,9944.5498046875,5229.35986328125
2009-07-27,982.1799926757812,1156.4300537109375,4586.10009765625,1828.219970703125,2576.659912109375,20251.619140625,3435.2119140625,13743.2470703125,10088.66015625,5251.5498046875
2009-07-28,979.6199951171875,1172.3800048828125,4528.7998046875,1827.97998046875,2624.0400390625,20624.5390625,3438.37109375,13836.5048828125,10087.259765625,5174.740234375
2009-07-29,975.1500244140625,1164.47998046875,4547.5,1811.0,2604.06005859375,20135.5,3266.431884765625,13070.453125,10113.240234375,5270.31982421875
2009-07-30,986.75,1160.6600341796875,4631.60009765625,1818.3399658203125,2636.18994140625,20234.080078125,3321.56005859375,13272.3818359375,10165.2099609375,5360.66015625
2009-07-31,987.47998046875,1174.9000244140625,4608.39990234375,,2659.199951171875,20573.330078125,3412.06201171875,13670.56640625,10356.830078125,5332.14013671875
2009-08-03,1002.6300048828125,1171.31005859375,4682.5,1885.3800048828125,2681.639892578125,20807.259765625,3462.590087890625,13856.8349609375,10352.4697265625,5426.85009765625
2009-08-04,1005.6500244140625,1179.8800048828125,4671.39990234375,1878.3900146484375,2648.760009765625,20796.4296875,3471.44189453125,13904.3935546875,10375.009765625,5417.02001953125
2009-08-05,1002.719970703125,1179.489990234375,4647.10009765625,1903.4000244140625,2606.830078125,20494.76953125,3428.5009765625,13782.78515625,10252.5302734375,5353.009765625
2009-08-06,997.0800170898438,1183.969970703125,4690.5,1919.3499755859375,2601.5,20899.240234375,3356.330078125,13495.8193359375,10388.08984375,5369.97998046875
2009-08-07,1010.47998046875,1184.8800048828125,4731.60009765625,,2549.35009765625,20375.369140625,3260.68994140625,12975.1142578125,10412.08984375,5458.9599609375
2009-08-10,1007.0999755859375,1188.0,4722.2001953125,1930.7099609375,,20929.51953125,3249.760009765625,12973.5048828125,10524.259765625,5418.1201171875
2009-08-11,994.3499755859375,1186.280029296875,4671.2998046875,1953.5999755859375,2597.300048828125,21074.2109375,3264.72607421875,13136.962890625,10585.4599609375,5285.81005859375
2009-08-12,1005.8099975585938,1180.5400390625,4716.7998046875,1872.81005859375,2571.31005859375,20435.240234375,3112.718994140625,12591.5185546875,10435.0,5350.08984375
2009-08-13,1012.72998046875,1186.18994140625,4755.5,1924.010009765625,2614.179931640625,20861.30078125,3140.56005859375,12802.7666015625,10517.1904296875,5401.10986328125
2009-08-14,1004.0900268554688,1188.5699462890625,4714.0,,2631.510009765625,20893.330078125,3046.971923828125,12499.6103515625,10597.330078125,5309.10986328125
2009-08-17,979.72998046875,1169.050048828125,4645.0,1774.010009765625,2545.97998046875,20137.650390625,2870.6298828125,11668.6689453125,10268.6103515625,5201.60986328125
2009-08-18,989.6699829101562,1164.4100341796875,4685.7998046875,1814.8800048828125,2567.719970703125,20306.26953125,2910.884033203125,11773.16796875,10284.9599609375,5250.740234375
2009-08-19,996.4600219726562,1155.530029296875,4689.7001953125,1788.510009765625,2522.780029296875,19954.23046875,2785.583984375,11209.8046875,10204.0,5231.97998046875
2009-08-20,1007.3699951171875,1163.4300537109375,4756.60009765625,1813.699951171875,2559.570068359375,20328.859375,2911.58203125,11648.21875,10383.41015625,5311.06005859375
2009-08-21,1026.1300048828125,1163.7900390625,4850.89990234375,,2544.860107421875,20199.01953125,2960.77099609375,11891.8857421875,10238.2001953125,5462.740234375
2009-08-24,1025.5699462890625,1174.489990234375,4896.2001953125,1847.0899658203125,2612.330078125,20535.939453125,2993.428955078125,12075.6640625,10581.0498046875,5519.75
2009-08-25,1028.0,1171.0899658203125,4916.7998046875,1848.3800048828125,2618.760009765625,20435.240234375,2915.802978515625,11688.0390625,10497.3603515625,5557.08984375
2009-08-26,1028.1199951171875,1172.56005859375,4890.60009765625,1873.239990234375,2628.429931640625,20456.3203125,2967.594970703125,11994.896484375,10639.7099609375,5521.97021484375
2009-08-27,1030.97998046875,1176.9000244140625,4869.39990234375,1887.3399658203125,2642.22998046875,20242.75,2946.39501953125,11897.6064453125,10473.9697265625,5470.330078125
2009-08-28,1028.9300537109375,1174.27001953125,4908.89990234375,,2642.800048828125,20098.619140625,2860.68798828125,11449.9521484375,10534.1396484375,5517.35009765625
2009-08-31,1020.6199951171875,,,1914.280029296875,2592.89990234375,19724.189453125,2667.7451171875,10584.970703125,10492.5302734375,5464.60986328125
2009-09-01,998.0399780273438,1171.280029296875,4819.7001953125,1895.68994140625,2596.389892578125,19872.30078125,2683.72412109375,10614.1611328125,,5327.2900390625
2009-09-02,994.75,1168.010009765625,4817.60009765625,1878.489990234375,2569.929931640625,19522.0,2714.97412109375,10738.830078125,10280.4599609375,5319.83984375
2009-09-03,1003.239990234375,1173.6600341796875,4796.7998046875,1920.239990234375,2598.360107421875,19761.6796875,2845.02392578125,11403.921875,10214.6396484375,5301.419921875
2009-09-04,1016.4000244140625,1178.739990234375,4851.7001953125,,2622.68994140625,20318.619140625,2861.60888671875,11519.55078125,10187.1103515625,5384.43017578125
2009-09-07,,1190.3900146484375,4933.2001953125,1970.25,,20629.310546875,2881.115966796875,11635.3193359375,10320.9404296875,5463.509765625
2009-09-08,1025.3900146484375,1202.0699462890625,4947.2998046875,1996.010009765625,2660.909912109375,21069.810546875,2930.47509765625,11923.2060546875,10393.23046875,5481.72998046875
2009-09-09,1033.3699951171875,1196.4599609375,5004.2998046875,2010.5999755859375,2650.47998046875,20851.0390625,2946.259033203125,12047.083984375,10312.1396484375,5574.259765625
2009-09-10,1044.1400146484375,1201.280029296875,4987.7001953125,2040.1800537109375,2682.02001953125,21069.560546875,2924.883056640625,11886.8857421875,10513.669921875,5594.77001953125
2009-09-11,1042.72998046875,1208.280029296875,5011.5,,2681.030029296875,21161.419921875,2989.7919921875,12096.1240234375,10444.330078125,5624.02001953125
2009-09-14,1049.3399658203125,1203.3599853515625,5018.89990234375,1993.239990234375,2639.739990234375,20932.19921875,3026.740966796875,12384.9208984375,10202.0595703125,5620.240234375
2009-09-15,1052.6300048828125,1207.469970703125,5042.10009765625,2029.4599609375,2638.39990234375,20866.369140625,3033.72802734375,12438.1005859375,10217.6201171875,5628.97998046875
2009-09-16,1068.760009765625,1212.97998046875,5124.10009765625,2084.340087890625,2674.419921875,21402.919921875,2999.7099609375,12294.7412109375,10270.76953125,5700.259765625
2009-09-17,1065.489990234375,1218.800048828125,5164.0,2127.6201171875,2672.60009765625,21768.509765625,3060.260009765625,12473.470703125,10443.7998046875,5731.14013671875
2009-09-18,1068.300048828125,1221.199951171875,5172.89990234375,,2647.909912109375,21623.44921875,2962.6669921875,11977.2666015625,10370.5400390625,5703.830078125
2009-09-21,1064.6600341796875,,5134.39990234375,,2647.909912109375,21472.849609375,2967.010986328125,12045.07421875,,5668.64990234375
2009-09-22,1071.6600341796875,,5142.60009765625,,2685.6298828125,21701.140625,2897.552978515625,11813.3271484375,,5709.3798828125
2009-09-23,1060.8699951171875,1219.0699462890625,5139.39990234375,2204.27001953125,2685.93994140625,21595.51953125,2842.720947265625,11462.2021484375,,5702.0498046875
2009-09-24,1050.780029296875,1218.06005859375,5079.2998046875,2185.030029296875,2667.429931640625,21050.73046875,2853.553955078125,11475.751953125,10544.2197265625,5605.2099609375
2009-09-25,1044.3800048828125,1217.3900146484375,5082.2001953125,,2662.820068359375,21024.400390625,2838.842041015625,11384.0322265625,10265.98046875,5581.41015625
2009-09-28,1062.97998046875,1205.949951171875,5165.7001953125,2140.530029296875,2629.25,20588.41015625,2763.52490234375,11086.5849609375,10009.51953125,5736.31005859375
2009-09-29,1060.6099853515625,1208.2099609375,5159.7001953125,2162.199951171875,2663.31005859375,21013.169921875,2754.5400390625,11069.15625,10100.2001953125,5713.52001953125
2009-09-30,1057.0799560546875,1202.0799560546875,5133.89990234375,2191.030029296875,2672.570068359375,20955.25,2779.426025390625,11206.724609375,10133.23046875,5675.16015625
2009-10-01,1029.8499755859375,1208.3499755859375,5047.7998046875,2194.639892578125,2657.43994140625,,,,9978.6396484375,5554.5498046875
2009-10-02,1025.2099609375,1206.25,4988.7001953125,,2604.530029296875,20375.490234375,,,9731.8701171875,5467.89990234375
2009-10-05,1040.4599609375,1216.449951171875,5024.2998046875,2236.5,2583.72998046875,20429.0703125,,,9674.490234375,5508.85009765625
2009-10-06,1054.719970703125,1212.72998046875,5138.0,2273.18994140625,2611.889892578125,20811.529296875,,,9691.7998046875,5657.64013671875
2009-10-07,1057.5799560546875,1218.6099853515625,5108.89990234375,2265.280029296875,2634.6298828125,21241.58984375,,,9799.599609375,5640.75
2009-10-08,1065.47998046875,1230.0899658203125,5154.60009765625,2297.159912109375,2650.949951171875,21492.900390625,,,9832.4697265625,5716.5400390625
2009-10-09,1071.489990234375,1233.8199462890625,5161.89990234375,,2652.510009765625,21499.439453125,2911.715087890625,11801.09765625,10016.3896484375,5711.8798828125
2009-10-12,1076.18994140625,1233.3299560546875,5210.2001953125,2342.260009765625,2680.469970703125,21299.349609375,2894.48291015625,11743.7587890625,,5783.22998046875
2009-10-13,1073.18994140625,1233.510009765625,5154.2001953125,2303.909912109375,2668.39990234375,21467.359375,2936.19091796875,11874.767578125,10076.5595703125,5714.31005859375
2009-10-14,1092.02001953125,1246.8399658203125,5256.10009765625,2373.3701171875,2708.47998046875,21886.48046875,2970.531982421875,11975.7763671875,10060.2099609375,5854.14013671875
2009-10-15,1096.56005859375,1246.8599853515625,5223.0,2350.909912109375,2712.14990234375,21999.080078125,2979.7880859375,12010.0458984375,10238.650390625,5830.77001953125
2009-10-16,1087.6800537109375,1256.77001953125,5190.2001953125,,2708.1201171875,21929.900390625,2976.633056640625,12033.2353515625,10257.5595703125,5743.39013671875
2009-10-19,1097.9100341796875,1261.489990234375,5281.5,2323.52001953125,2711.699951171875,22200.4609375,3038.27294921875,12483.1298828125,10236.509765625,5852.56005859375
2009-10-20,1091.06005859375,1265.739990234375,5243.39990234375,2295.5400390625,2711.090087890625,22384.9609375,3084.4541015625,12676.0986328125,10336.83984375,5811.77001953125
2009-10-21,1081.4000244140625,1260.06005859375,5257.89990234375,2258.159912109375,2692.550048828125,22318.109375,3070.589111328125,12692.5771484375,10333.3896484375,5833.490234375
2009-10-22,1092.9100341796875,1260.02001953125,5207.39990234375,2244.030029296875,2681.969970703125,22210.51953125,3051.412109375,12624.5380859375,10267.169921875,5762.93017578125
2009-10-23,1079.5999755859375,1267.0999755859375,5242.60009765625,,2715.340087890625,22589.73046875,3107.846923828125,12843.0654296875,10282.990234375,5740.25
2009-10-26,1066.949951171875,1259.9200439453125,5191.7001953125,2338.110107421875,2716.6201171875,,3109.56591796875,12815.1162109375,10362.6201171875,5642.16015625
2009-10-27,1063.4100341796875,1260.300048828125,5201.0,2319.3701171875,2694.5,22169.58984375,3021.458984375,12412.3115234375,10212.4599609375,5635.02001953125
2009-10-28,1042.6300048828125,1249.050048828125,5080.39990234375,2286.260009765625,2648.97998046875,21761.580078125,3031.3291015625,12505.1904296875,10075.0498046875,5496.27001953125
2009-10-29,1066.1099853515625,1241.75,5137.7001953125,2197.52001953125,2632.31005859375,21264.990234375,2960.466064453125,12193.0234375,9891.099609375,5587.4501953125
2009-10-30,1036.18994140625,1243.22998046875,5044.60009765625,,2651.1298828125,21752.869140625,2995.847900390625,12297.021484375,10034.740234375,5414.9599609375
2009-11-02,1042.8800048828125,1241.760009765625,5104.5,2185.2900390625,2645.429931640625,21620.189453125,3076.64892578125,12715.5078125,9802.9501953125,5430.81982421875
2009-11-03,1045.4100341796875,1242.3199462890625,5037.2001953125,2075.4599609375,2621.550048828125,21240.060546875,3114.22705078125,12859.7158203125,,5353.35009765625
2009-11-04,1046.5,1253.8399658203125,5107.89990234375,2137.800048828125,2648.639892578125,21614.76953125,3128.537109375,12931.0654296875,9844.3095703125,5444.22998046875
2009-11-05,1066.6300048828125,1253.9599609375,5125.60009765625,2097.6298828125,2629.35009765625,21479.080078125,3155.052978515625,12901.5556640625,9717.4404296875,5480.919921875
2009-11-06,1069.300048828125,1260.760009765625,5142.7001953125,,2658.2099609375,21829.720703125,3164.037109375,12987.0546875,9789.349609375,5488.25
2009-11-09,1093.0799560546875,1267.75,5235.2001953125,2153.77001953125,2693.3798828125,22207.55078125,3175.5849609375,13036.1533203125,9808.990234375,5619.72021484375
2009-11-10,1093.010009765625,1274.0799560546875,5230.60009765625,2169.719970703125,2707.60009765625,22268.16015625,3178.610107421875,13151.3427734375,9870.73046875,5613.2001953125
2009-11-11,1098.510009765625,1270.1500244140625,5266.7998046875,2205.43994140625,2740.429931640625,22627.2109375,3175.19189453125,13106.7724609375,9871.6796875,5668.35009765625
2009-11-12,1087.239990234375,1271.75,5276.5,2166.89990234375,2726.239990234375,22397.5703125,3172.945068359375,13180.1328125,9804.490234375,5663.9599609375
2009-11-13,1093.47998046875,1270.9599609375,5296.39990234375,,2727.22998046875,22553.630859375,3187.64697265625,13264.251953125,9770.3095703125,5686.830078125
2009-11-16,1109.300048828125,1278.31005859375,5382.7001953125,2198.5,,22943.98046875,3275.048095703125,13699.5263671875,9791.1796875,5804.81982421875
2009-11-17,1110.3199462890625,1279.949951171875,5345.89990234375,2178.530029296875,2764.949951171875,22914.150390625,3282.888916015625,13670.9267578125,9729.9296875,5778.43017578125
2009-11-18,1109.800048828125,1275.0999755859375,5342.10009765625,2147.2099609375,2745.0400390625,22840.330078125,3303.23388671875,13642.1962890625,9676.7998046875,5787.60986328125
2009-11-19,1094.9000244140625,1276.6500244140625,5267.7001953125,2129.75,2758.7900390625,22643.16015625,3320.612060546875,13699.396484375,9549.4697265625,5702.18017578125
2009-11-20,1091.3800048828125,1274.3599853515625,5251.39990234375,,2761.5400390625,22455.83984375,3308.345947265625,13694.9970703125,9497.6796875,5663.14990234375
2009-11-23,1106.239990234375,1270.8800048828125,5355.5,2111.590087890625,2797.8798828125,22771.390625,3338.6630859375,13854.5048828125,,5801.47998046875
2009-11-24,1105.6500244140625,1272.0899658203125,5324.0,2070.889892578125,2779.97998046875,22423.140625,3223.52587890625,13453.1298828125,9401.580078125,5769.31005859375
2009-11-25,1110.6300048828125,1271.0,5364.7998046875,2093.159912109375,2792.840087890625,22611.80078125,3290.1650390625,13814.39453125,9441.6396484375,5803.02001953125
2009-11-26,,1270.6099853515625,5194.10009765625,,2762.219970703125,22210.41015625,3170.97900390625,13287.220703125,9383.240234375,5614.169921875
2009-11-27,1091.489990234375,,5245.7001953125,,,21134.5,3096.264892578125,12876.005859375,9081.51953125,5685.60986328125
2009-11-30,1095.6300048828125,1259.1099853515625,5190.7001953125,1940.3599853515625,2732.1201171875,21821.5,3195.301025390625,13486.619140625,9345.5498046875,5625.9501953125
2009-12-01,1108.8599853515625,1266.7099609375,5312.2001953125,1831.47998046875,2770.949951171875,22113.150390625,3235.363037109375,13682.0166015625,9572.2001953125,5776.60986328125
2009-12-02,1109.239990234375,1271.1500244140625,5327.39990234375,,2796.340087890625,22289.5703125,3269.7509765625,13800.3447265625,9608.9404296875,5781.68017578125
2009-12-03,1099.9200439453125,1272.3499755859375,5313.0,,2808.179931640625,22553.869140625,3264.6279296875,13759.6865234375,9977.669921875,5770.35009765625
2009-12-04,1105.97998046875,1270.199951171875,5322.39990234375,,2791.010009765625,22498.150390625,3317.0439453125,13884.7744140625,10022.58984375,5817.64990234375
2009-12-07,1103.25,1265.3599853515625,5310.7001953125,1744.8299560546875,2796.97998046875,22324.9609375,3331.89697265625,14051.361328125,10167.599609375,5784.75
2009-12-08,1091.93994140625,1261.4599609375,5223.10009765625,1638.050048828125,2805.5,22060.51953125,3296.6640625,13930.1240234375,10140.4697265625,5688.580078125
2009-12-09,1095.949951171875,1255.760009765625,5203.89990234375,1533.3599853515625,2797.2099609375,21741.759765625,3239.568115234375,13772.015625,10004.7197265625,5647.83984375
2009-12-10,1102.3499755859375,1259.9000244140625,5244.39990234375,1640.760009765625,2781.860107421875,21700.0390625,3254.263916015625,13868.64453125,9862.8203125,5709.02001953125
2009-12-11,1106.4100341796875,1260.0,5261.60009765625,,2800.75,21902.109375,3247.318115234375,13875.71484375,10107.8701171875,5756.2900390625
2009-12-14,1114.1099853515625,1265.449951171875,5315.2998046875,1871.199951171875,2799.5400390625,22085.75,3302.904052734375,13940.2841796875,10105.6796875,5802.259765625
2009-12-15,1107.9300537109375,1270.81005859375,5285.7998046875,1843.27001953125,2798.699951171875,21813.919921875,3274.4599609375,13825.6845703125,10083.48046875,5811.33984375
2009-12-16,1109.1800537109375,1269.030029296875,5320.2998046875,1889.989990234375,2813.929931640625,21611.740234375,3255.212890625,13664.81640625,10177.41015625,5903.43017578125
2009-12-17,1096.0799560546875,1266.969970703125,5217.60009765625,1879.260009765625,2813.27001953125,21347.630859375,3179.077880859375,13391.5693359375,10163.7998046875,5844.43994140625
2009-12-18,1102.469970703125,,5196.7998046875,,2802.590087890625,21175.880859375,3113.885986328125,12914.8251953125,10142.0498046875,5831.2099609375
2009-12-21,1114.050048828125,1255.6600341796875,5294.0,1828.8800048828125,2786.81005859375,20948.099609375,3122.972900390625,13011.0048828125,10183.4697265625,5930.52978515625
2009-12-22,1118.02001953125,1260.4200439453125,5328.7001953125,1803.31005859375,2823.820068359375,21092.0390625,3050.52001953125,12647.3681640625,10378.0302734375,5945.68994140625
2009-12-23,1120.5899658203125,1260.530029296875,5372.39990234375,1735.699951171875,2841.56005859375,21328.740234375,3073.777099609375,12813.146484375,,5957.43994140625
2009-12-24,1126.47998046875,1263.93994140625,5402.39990234375,1759.2099609375,,21517.0,3153.409912109375,13305.16015625,10536.919921875,
2009-12-25,,,,,,,3141.35302734375,13289.791015625,10494.7099609375,
2009-12-28,1127.780029296875,1272.72998046875,,1828.6300048828125,2855.679931640625,21480.220703125,3188.784912109375,13463.830078125,10634.23046875,6002.919921875
2009-12-29,1126.199951171875,1275.219970703125,5437.60009765625,1789.260009765625,2869.760009765625,21499.439453125,3211.760009765625,13503.8388671875,10638.0595703125,6011.5498046875
2009-12-30,1126.4200439453125,1271.1199951171875,5397.89990234375,1810.239990234375,2879.760009765625,21496.619140625,3262.60009765625,13644.31640625,10546.4404296875,5957.43017578125
2009-12-31,1115.0999755859375,1272.780029296875,5412.89990234375,1803.5799560546875,,21872.5,3277.138916015625,13699.81640625,,
2010-01-04,1132.989990234375,1275.75,5500.2998046875,1817.1300048828125,2894.550048828125,21823.279296875,3243.760009765625,13533.3876953125,10654.7900390625,6048.2998046875
2010-01-05,1136.52001953125,1288.239990234375,5522.5,1818.699951171875,2920.280029296875,22279.580078125,3282.178955078125,13517.228515625,10681.830078125,6031.85986328125
2010-01-06,1137.1400146484375,1293.1700439453125,5530.0,1819.8699951171875,2930.489990234375,22416.669921875,3254.215087890625,13505.0283203125,10731.4501953125,6034.330078125
2010-01-07,1141.68994140625,1291.4200439453125,5526.7001953125,1837.1400146484375,2913.25,22269.44921875,3192.77587890625,13235.33203125,10681.66015625,6019.35986328125
2010-01-08,1144.97998046875,1292.97998046875,5534.2001953125,,2922.760009765625,22296.75,3195.9970703125,13267.2919921875,10798.3203125,6037.60986328125
2010-01-11,1146.97998046875,1294.510009765625,5538.10009765625,1802.6500244140625,2933.530029296875,22411.51953125,3212.75,13160.9423828125,,6040.5
2010-01-12,1136.219970703125,1292.8499755859375,5498.7001953125,1759.050048828125,2916.110107421875,22326.640625,3273.966064453125,13381.099609375,10879.1396484375,5943.0
2010-01-13,1145.6800537109375,1289.510009765625,5473.5,1712.3699951171875,2888.3798828125,21748.599609375,3172.657958984375,13016.4140625,10735.0302734375,5963.14013671875
2010-01-14,1148.4599609375,1294.7099609375,5498.2001953125,1707.3699951171875,2909.52001953125,21716.94921875,3215.550048828125,13204.04296875,10907.6796875,5988.8798828125
2010-01-15,1136.030029296875,1298.5799560546875,5455.39990234375,,2908.419921875,21654.16015625,3224.152099609375,13264.2216796875,10982.099609375,5875.97021484375
2010-01-18,,1297.989990234375,5494.39990234375,1688.1099853515625,2912.02001953125,21460.009765625,3237.097900390625,13361.3701171875,10855.080078125,5918.5498046875
2010-01-19,1150.22998046875,1300.3499755859375,5513.10009765625,1661.5400390625,2912.919921875,21677.98046875,3246.8740234375,13350.5205078125,10764.900390625,5976.47998046875
2010-01-20,1138.0400390625,1306.6199951171875,5420.7998046875,1677.0899658203125,2893.1298828125,21286.169921875,3151.85009765625,12916.005859375,10737.51953125,5851.52978515625
2010-01-21,1116.47998046875,1308.3599853515625,5335.10009765625,1652.260009765625,2850.97998046875,20862.669921875,3158.863037109375,12917.005859375,10868.41015625,5746.97021484375
2010-01-22,1091.760009765625,1300.449951171875,5303.0,,2819.7099609375,20726.1796875,3128.587890625,12595.798828125,10590.5498046875,5695.31982421875
2010-01-25,1096.780029296875,1296.7900390625,5260.2998046875,1614.300048828125,2811.7099609375,20598.55078125,3094.410888671875,12470.05078125,10512.6904296875,5631.3701171875
2010-01-26,1092.1700439453125,1283.02001953125,5276.89990234375,1556.0799560546875,2740.330078125,20109.330078125,3019.39404296875,12162.4228515625,10325.2802734375,5668.93017578125
2010-01-27,1097.5,1265.77001953125,5217.5,1565.47998046875,2706.260009765625,20033.0703125,2986.60693359375,12046.64453125,10252.080078125,5643.2001953125
2010-01-28,1084.530029296875,1264.510009765625,5145.7001953125,1599.4300537109375,2757.679931640625,20356.369140625,2994.14306640625,12120.3447265625,10414.2900390625,5540.330078125
2010-01-29,1073.8699951171875,1259.1600341796875,5188.5,,2745.35009765625,20121.990234375,2989.2919921875,12137.064453125,10198.0400390625,5608.7900390625
2010-02-01,1089.18994140625,,5247.39990234375,1624.75,2736.169921875,20243.75,2941.360107421875,11988.9765625,10205.01953125,5654.47998046875
2010-02-02,1103.3199462890625,1263.760009765625,5283.2998046875,1648.4599609375,2720.8701171875,20272.1796875,2934.712890625,11912.7958984375,10371.08984375,5709.66015625
2010-02-03,1097.280029296875,1267.1500244140625,5253.2001953125,1659.550048828125,2764.840087890625,20722.080078125,3003.8349609375,12262.43359375,10404.330078125,5672.08984375
2010-02-04,1063.1099853515625,1265.030029296875,5139.2998046875,1663.2099609375,2744.97998046875,20341.640625,2995.30810546875,12169.34375,10355.98046875,5533.240234375
2010-02-05,1066.18994140625,1247.9000244140625,5060.89990234375,,2683.56005859375,19665.080078125,2939.402099609375,11917.005859375,10057.08984375,5434.33984375
2010-02-08,1056.739990234375,1235.219970703125,5092.2998046875,1646.800048828125,2693.6201171875,19550.890625,2935.174072265625,11947.2060546875,9951.8203125,5484.85009765625
2010-02-09,1070.52001953125,1233.8599853515625,5111.7998046875,1660.969970703125,2745.02001953125,19790.279296875,2948.842041015625,11970.306640625,9932.900390625,5498.259765625
2010-02-10,1068.1300048828125,1246.1700439453125,5132.0,1640.6300048828125,2734.389892578125,19922.220703125,2982.5,12185.2431640625,9963.990234375,5536.3701171875
2010-02-11,1078.469970703125,1249.4200439453125,5161.5,1676.199951171875,2753.6298828125,20290.689453125,2985.4990234375,12224.462890625,,5503.93017578125
2010-02-12,1075.510009765625,1253.3900146484375,5142.5,,2758.89990234375,20268.689453125,3018.133056640625,12304.6416015625,10092.1904296875,5500.39013671875
2010-02-15,,,5167.5,1614.2099609375,,,,,10013.2998046875,5511.10009765625
2010-02-16,1094.8699951171875,,5244.10009765625,1621.989990234375,,,,,10034.25,5592.1201171875
2010-02-17,1099.510009765625,1259.0699462890625,5276.60009765625,1628.43994140625,2794.06005859375,20534.009765625,,,10306.830078125,5648.33984375
2010-02-18,1106.75,1259.0,5325.10009765625,1625.989990234375,2769.18994140625,20422.150390625,,,10335.6904296875,5680.41015625
2010-02-19,1109.1700439453125,1257.6700439453125,5358.2001953125,,2757.139892578125,19894.01953125,,,10123.580078125,5722.0498046875
2010-02-22,1108.010009765625,1266.43994140625,5352.10009765625,1622.010009765625,2757.4599609375,20377.26953125,3003.39794921875,12213.4033203125,10400.4697265625,5688.43994140625
2010-02-23,1094.5999755859375,1266.4300537109375,5315.10009765625,1586.1400146484375,2782.550048828125,20623.0,2982.574951171875,12069.07421875,10352.099609375,5604.06982421875
2010-02-24,1105.239990234375,1270.780029296875,5342.89990234375,1569.6300048828125,2762.139892578125,20467.740234375,3022.177001953125,12281.953125,10198.830078125,5615.509765625
2010-02-25,1102.93994140625,1270.780029296875,5278.2001953125,1581.93994140625,2749.14990234375,20399.5703125,3060.617919921875,12494.1298828125,10101.9599609375,5532.330078125
2010-02-26,1104.489990234375,,5354.5,,2750.860107421875,20608.69921875,3051.943115234375,12436.5205078125,10126.0302734375,5598.4599609375
2010-03-01,1115.7099609375,1283.4000244140625,5405.89990234375,1596.7900390625,2774.06005859375,21056.9296875,3087.842041015625,12588.1181640625,10172.0595703125,5713.509765625
2010-03-02,1118.31005859375,1288.0699462890625,5484.10009765625,1588.3599853515625,2772.199951171875,20906.109375,3073.10791015625,12548.76953125,10221.83984375,5776.56005859375
2010-03-03,1118.7900390625,1286.0999755859375,5533.2001953125,1573.1500244140625,2782.7900390625,20876.7890625,3097.0048828125,12612.548828125,10253.1396484375,5817.8798828125
2010-03-04,1122.969970703125,1284.0899658203125,5527.2001953125,1584.81005859375,2768.699951171875,20575.779296875,3023.373046875,12312.7509765625,10145.7197265625,5795.31982421875
2010-03-05,1138.699951171875,1299.780029296875,5599.7998046875,,2790.2900390625,20787.970703125,3031.06494140625,12341.6015625,10368.9599609375,5877.35986328125
2010-03-08,1138.5,1324.219970703125,5606.7001953125,1649.1400146484375,2834.570068359375,21196.869140625,3053.23193359375,12437.4306640625,10585.919921875,5875.91015625
2010-03-09,1140.449951171875,1317.93994140625,5602.2998046875,1663.02001953125,2839.5400390625,21207.55078125,3069.14111328125,12507.5205078125,10567.650390625,5885.89013671875
2010-03-10,1145.6099853515625,1328.219970703125,5640.60009765625,1659.8900146484375,2862.2900390625,21208.2890625,3048.927001953125,12391.51171875,10563.919921875,5936.72021484375
2010-03-11,1150.239990234375,1321.4300537109375,5617.2998046875,1683.8900146484375,2873.909912109375,21228.19921875,3051.281982421875,12367.5517578125,10664.9501953125,5928.6298828125
2010-03-12,1149.989990234375,1311.199951171875,5625.7001953125,,2881.360107421875,21209.740234375,3013.412109375,12168.9736328125,10751.259765625,5945.10986328125
2010-03-15,1150.510009765625,1299.6700439453125,5593.89990234375,1722.6300048828125,2874.330078125,21079.099609375,2976.93896484375,11903.1962890625,10751.98046875,5903.56005859375
2010-03-16,1159.4599609375,1298.8599853515625,5620.39990234375,1758.1700439453125,2896.429931640625,21022.9296875,2992.841064453125,11948.6259765625,10721.7099609375,5970.990234375
2010-03-17,1166.2099609375,1301.949951171875,5644.60009765625,1717.969970703125,2919.300048828125,21384.490234375,3050.47900390625,12233.6328125,10846.98046875,6024.27978515625
2010-03-18,1165.8299560546875,1301.93994140625,5642.60009765625,1726.4300537109375,2913.93994140625,21330.669921875,3046.089111328125,12236.59375,10744.0302734375,6012.31005859375
2010-03-19,1159.9000244140625,1296.5999755859375,5650.10009765625,,2915.699951171875,21370.8203125,3067.75,12352.78125,10824.7197265625,5982.43017578125
2010-03-22,1165.81005859375,1293.6500244140625,5644.5,1763.31005859375,2889.179931640625,20933.25,3074.575927734375,12352.3115234375,,5987.5
